id,baseMean,log2FC,lfcSE,stat,pvalue,padj
ENSMUSG00000113587,1.604994776,-1.162128447,1.084214048,-1.071862561,0.283781768,NA
ENSMUSG00000114033,2.33826505,-1.716404395,0.889272025,-1.930123006,0.053591598,NA
ENSMUSG00000113745,0,NA,NA,NA,NA,NA
ENSMUSG00000114105,0.295735093,-2.567999776,3.363847858,-0.763411392,0.445218088,NA
ENSMUSG00000113669,18.15897624,-0.780923002,0.456121255,-1.712095179,0.08687913,0.258678166
ENSMUSG00000114111,0,NA,NA,NA,NA,NA
ENSMUSG00000113827,0,NA,NA,NA,NA,NA
ENSMUSG00000113550,0,NA,NA,NA,NA,NA
ENSMUSG00000113611,0.452600234,-1.821601877,2.13397643,-0.853618555,0.393316374,NA
ENSMUSG00000113115,0,NA,NA,NA,NA,NA
ENSMUSG00000113813,0,NA,NA,NA,NA,NA
ENSMUSG00000020642,55.80044306,-1.120970104,0.253765298,-4.417349861,9.99E-06,0.000929738
ENSMUSG00000114048,0,NA,NA,NA,NA,NA
ENSMUSG00000098771,0,NA,NA,NA,NA,NA
ENSMUSG00000113033,0,NA,NA,NA,NA,NA
ENSMUSG00000020641,500.3915436,-1.778116222,0.368003351,-4.831793562,1.35E-06,0.000225852
ENSMUSG00000020638,332.3373096,-0.496163537,0.26963237,-1.84014826,0.065746474,0.22058566
ENSMUSG00000113059,3.340399897,2.417163149,0.891336048,2.711842692,0.006691034,NA
ENSMUSG00000113628,0,NA,NA,NA,NA,NA
ENSMUSG00000113524,0,NA,NA,NA,NA,NA
ENSMUSG00000113218,0,NA,NA,NA,NA,NA
ENSMUSG00000094002,0.186754517,-2.141392766,4.254205448,-0.503359039,0.614711865,NA
ENSMUSG00000114083,0.056138556,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000063632,3.594105391,-2.602598897,0.95556707,-2.723617189,0.00645713,NA
ENSMUSG00000113421,0,NA,NA,NA,NA,NA
ENSMUSG00000077344,0,NA,NA,NA,NA,NA
ENSMUSG00000113616,0,NA,NA,NA,NA,NA
ENSMUSG00000113967,0,NA,NA,NA,NA,NA
ENSMUSG00000113235,0,NA,NA,NA,NA,NA
ENSMUSG00000113939,0,NA,NA,NA,NA,NA
ENSMUSG00000118901,0,NA,NA,NA,NA,NA
ENSMUSG00000020633,0.04444768,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000113116,0,NA,NA,NA,NA,NA
ENSMUSG00000020636,0,NA,NA,NA,NA,NA
ENSMUSG00000036655,2.589459061,-1.470625154,1.075627178,-1.36722573,0.171554563,NA
ENSMUSG00000061477,4267.916021,-0.224341982,0.122641264,-1.829253661,0.067361617,0.223621975
ENSMUSG00000020630,354.5250905,-0.260725062,0.092060679,-2.832100129,0.004624337,0.047213622
ENSMUSG00000020629,285.5572072,0.342446308,0.127140577,2.69344623,0.007071755,0.060084987
ENSMUSG00000098579,0.036643939,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000020628,600.7039723,0.354531069,0.150153911,2.361117786,0.018219943,0.104903985
ENSMUSG00000036613,235.5025299,-0.162346012,0.133864104,-1.212767331,0.225218789,0.449477322
ENSMUSG00000114081,1.728473005,-1.97394848,1.197326864,-1.648629576,0.099223546,NA
ENSMUSG00000113886,0,NA,NA,NA,NA,NA
ENSMUSG00000113325,0.046143772,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000113387,0.130045708,1.40921105,4.267427237,0.330224974,0.741229977,NA
ENSMUSG00000113544,0,NA,NA,NA,NA,NA
ENSMUSG00000113986,0.12342822,1.348624023,4.270541157,0.315796985,0.752156606,NA
ENSMUSG00000112776,5.345946257,0.07788729,0.633698917,0.122908985,0.902179171,NA
ENSMUSG00000112390,0,NA,NA,NA,NA,NA
ENSMUSG00000061911,1.215573792,-1.116069775,1.197688283,-0.931853297,0.351412346,NA
ENSMUSG00000112663,0,NA,NA,NA,NA,NA
ENSMUSG00000020674,2295.34544,0.257611479,0.179345773,1.436395597,0.150889805,0.354917905
ENSMUSG00000020673,0.250771894,0.922873,3.021937529,0.305391158,0.760068256,NA
ENSMUSG00000085472,0.952826552,0.607980799,1.448277167,0.419795888,0.674634569,NA
ENSMUSG00000020672,1.122254384,-1.032302438,1.136678148,-0.90817479,0.363785881,NA
ENSMUSG00000102098,0,NA,NA,NA,NA,NA
ENSMUSG00000100674,0,NA,NA,NA,NA,NA
ENSMUSG00000112665,0,NA,NA,NA,NA,NA
ENSMUSG00000043061,533.7110529,0.218017088,0.114757879,1.899800602,0.057459292,0.204592409
ENSMUSG00000054204,0.328955149,0.345791351,3.337587031,0.103605194,0.917482666,NA
ENSMUSG00000044573,214.2093386,0.320411712,0.14917755,2.147854772,0.031725294,0.145230895
ENSMUSG00000020669,24.33633012,-0.135501891,0.323331482,-0.419080413,0.675157365,0.819670078
ENSMUSG00000112546,13.77988414,0.667057407,0.446219608,1.494908326,0.134938369,0.332574017
ENSMUSG00000112890,0.049261111,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000077292,0,NA,NA,NA,NA,NA
ENSMUSG00000036136,217.5943029,-0.438129483,0.355634843,-1.231964445,0.217962366,0.441662597
ENSMUSG00000112876,0.625662482,-0.842959683,2.007857405,-0.419830452,0.674609317,NA
ENSMUSG00000112799,0.48539581,0.922879637,2.195342629,0.420380685,0.674207376,NA
ENSMUSG00000095953,0,NA,NA,NA,NA,NA
ENSMUSG00000111944,0.142297102,-0.23128821,4.27958794,-0.054044505,0.956899707,NA
ENSMUSG00000112518,0,NA,NA,NA,NA,NA
ENSMUSG00000112187,0,NA,NA,NA,NA,NA
ENSMUSG00000112567,0.462699373,0.8763328,1.823516241,0.480573071,0.630819958,NA
ENSMUSG00000065200,0.268928387,-1.409693781,3.492295228,-0.40365825,0.686464045,NA
ENSMUSG00000002900,7870.946855,0.382983121,0.206785933,1.85207531,0.064015009,0.217472724
ENSMUSG00000020664,1947.279189,0.048734378,0.121782333,0.400176089,0.689026825,0.828151859
ENSMUSG00000001225,0.136248468,0.922857253,4.27958794,0.215641615,0.829267115,NA
ENSMUSG00000091040,0.138738967,-0.231288077,4.27958794,-0.054044473,0.956899731,NA
ENSMUSG00000020659,225.7330752,0.199185974,0.118742376,1.677463268,0.093451926,0.270293248
ENSMUSG00000099851,0,NA,NA,NA,NA,NA
ENSMUSG00000101007,0.705315883,1.713744671,1.947767131,0.879850904,0.378940084,NA
ENSMUSG00000020651,0.795190072,0.779556611,1.895155515,0.411341763,0.68082195,NA
ENSMUSG00000112718,0,NA,NA,NA,NA,NA
ENSMUSG00000020650,851.7302654,0.133124735,0.148075479,0.899032957,0.368635107,0.5955589
ENSMUSG00000020648,171.4777003,0.138835787,0.140541819,0.987861039,0.323220709,0.551392525
ENSMUSG00000035933,565.3249697,0.187976045,0.183581717,1.023936631,0.305865207,0.534450558
ENSMUSG00000044067,0.796327024,-1.389633781,1.724715915,-0.805717492,0.420405762,NA
ENSMUSG00000112033,0.039302185,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000112779,0.468352705,0.66884483,2.792515173,0.239513409,0.8107075,NA
ENSMUSG00000111987,0.538073491,-1.429273281,2.440886909,-0.585554897,0.558174666,NA
ENSMUSG00000088242,0.039302185,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000002996,684.0460125,-0.039517386,0.154068102,-0.256492974,0.797570205,0.894444793
ENSMUSG00000002997,3398.333783,0.358519507,0.118631243,3.022133941,0.002509995,0.032594286
ENSMUSG00000112569,1.316568476,0.602917417,1.349529121,0.446761324,0.655047399,NA
ENSMUSG00000112071,2.000424142,0.605954053,1.186162882,0.510852314,0.609454474,NA
ENSMUSG00000020573,557.8712497,0.049410948,0.239787892,0.206061064,0.836743213,0.917070985
ENSMUSG00000111893,0,NA,NA,NA,NA,NA
ENSMUSG00000112578,0,NA,NA,NA,NA,NA
ENSMUSG00000090946,703.6008784,-0.210199297,0.121988018,-1.723114286,0.08486786,0.255178206
ENSMUSG00000112865,0.073926555,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000112171,0,NA,NA,NA,NA,NA
ENSMUSG00000112617,0,NA,NA,NA,NA,NA
ENSMUSG00000112218,35.33256196,0.46781793,0.272470041,1.716951813,0.085987977,0.257297066
ENSMUSG00000020572,3328.619713,-0.511716362,0.200534659,-2.551760196,0.010718026,0.077408463
ENSMUSG00000112166,0,NA,NA,NA,NA,NA
ENSMUSG00000097494,17.9782424,0.194728245,0.308249223,0.631723394,0.527567638,0.721486962
ENSMUSG00000112124,2.353854082,-0.198163602,0.883799543,-0.224217814,0.822587823,NA
ENSMUSG00000112916,0.773409219,-0.708743701,1.944707754,-0.364447409,0.715523939,NA
ENSMUSG00000112887,1.195180526,0.179644948,1.578393159,0.113815083,0.909384382,NA
ENSMUSG00000020570,1671.155471,-0.123273019,0.087467794,-1.40935324,0.158730743,0.364354903
ENSMUSG00000089136,0,NA,NA,NA,NA,NA
ENSMUSG00000035860,0.136413676,-0.23128821,4.27958794,-0.054044505,0.956899707,NA
ENSMUSG00000052125,262.4114794,-0.802332204,0.228975388,-3.504010682,0.000458307,0.011587472
ENSMUSG00000084979,5.842888479,-0.189098217,0.591327018,-0.319786195,0.749130413,NA
ENSMUSG00000020564,383.2286401,-0.08721131,0.109701491,-0.794987464,0.426620794,0.643330042
ENSMUSG00000079143,2.97572798,0.441722837,1.134939955,0.389203706,0.697125462,NA
ENSMUSG00000085664,4.635798178,0.112685968,0.710441202,0.158614067,0.873972946,NA
ENSMUSG00000020562,0,NA,NA,NA,NA,NA
ENSMUSG00000112094,0,NA,NA,NA,NA,NA
ENSMUSG00000020561,442.0750984,-0.019894699,0.12940654,-0.153737971,0.877816344,0.939088348
ENSMUSG00000119573,0,NA,NA,NA,NA,NA
ENSMUSG00000112076,0,NA,NA,NA,NA,NA
ENSMUSG00000114064,1.267616054,1.103972818,1.148081359,0.961580648,0.336260296,NA
ENSMUSG00000114082,0.043597991,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000046518,0.046143772,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000035799,1082.060066,0.073602346,0.144911729,0.507911586,0.611515349,0.778966926
ENSMUSG00000004698,288.3158853,0.361125723,0.154027547,2.344552846,0.019049911,0.107859961
ENSMUSG00000113756,0.170791827,-0.808339803,4.27958794,-0.188882625,0.850184812,NA
ENSMUSG00000113386,0,NA,NA,NA,NA,NA
ENSMUSG00000052376,0,NA,NA,NA,NA,NA
ENSMUSG00000077264,0,NA,NA,NA,NA,NA
ENSMUSG00000092305,0.899418948,-1.802375608,1.567080586,-1.150148642,0.250082655,NA
ENSMUSG00000020590,859.5502639,-0.130967152,0.116906362,-1.120273944,0.262597042,0.489707998
ENSMUSG00000113792,1.566977078,0.575989558,1.384159484,0.416129474,0.677315264,NA
ENSMUSG00000113571,3.248539448,0.062828865,0.826900169,0.075981197,0.939434058,NA
ENSMUSG00000076253,0,NA,NA,NA,NA,NA
ENSMUSG00000119582,0,NA,NA,NA,NA,NA
ENSMUSG00000019256,1613.377445,-0.068488434,0.131736677,-0.519888885,0.603141023,0.77385294
ENSMUSG00000113741,0.957488541,-0.250795122,1.511569756,-0.165917002,0.868222267,NA
ENSMUSG00000113580,0,NA,NA,NA,NA,NA
ENSMUSG00000113548,0,NA,NA,NA,NA,NA
ENSMUSG00000113985,0.462227049,-1.43347779,2.754989182,-0.52032066,0.602840098,NA
ENSMUSG00000113833,1.588068661,-0.228162862,1.098363537,-0.207729822,0.835439931,NA
ENSMUSG00000114058,0.160647276,-0.808334518,4.27958794,-0.18888139,0.85018578,NA
ENSMUSG00000114167,0.994936345,0.29997758,1.694348456,0.177045979,0.859472274,NA
ENSMUSG00000114090,0,NA,NA,NA,NA,NA
ENSMUSG00000036231,0.046766249,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000020581,0.069994134,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000020577,321.1321616,0.196182505,0.219931521,0.892016316,0.372384187,0.598588285
ENSMUSG00000059301,25.83979613,-0.293865353,0.268577443,-1.094155002,0.273887003,0.501212566
ENSMUSG00000020547,1194.101421,0.105975398,0.108817804,0.973879216,0.330116515,0.558656236
ENSMUSG00000113732,0.329046866,-0.062964838,2.896201899,-0.021740486,0.982654968,NA
ENSMUSG00000113349,0.854373391,0.240504971,1.866903557,0.1288256,0.897495648,NA
ENSMUSG00000036188,384.767162,-0.009568278,0.126407935,-0.075693649,0.939662829,0.969961887
ENSMUSG00000113511,2.902110046,0.580217427,1.04271605,0.556448159,0.577904524,NA
ENSMUSG00000020545,0.182776891,-0.865434932,4.275754313,-0.202405206,0.839599959,NA
ENSMUSG00000113832,0,NA,NA,NA,NA,NA
ENSMUSG00000036169,9.032787118,-0.864418411,1.661495838,-0.520265168,0.60287877,0.773800003
ENSMUSG00000114141,0,NA,NA,NA,NA,NA
ENSMUSG00000118831,0,NA,NA,NA,NA,NA
ENSMUSG00000088906,0,NA,NA,NA,NA,NA
ENSMUSG00000091007,1.352283453,-1.2622763,1.271755592,-0.992546294,0.320931108,NA
ENSMUSG00000043153,64.0842925,-0.025119421,0.18926423,-0.13272144,0.894413686,0.947422057
ENSMUSG00000114135,0.054181325,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000092998,0,NA,NA,NA,NA,NA
ENSMUSG00000113064,0,NA,NA,NA,NA,NA
ENSMUSG00000113507,0,NA,NA,NA,NA,NA
ENSMUSG00000112974,0,NA,NA,NA,NA,NA
ENSMUSG00000114052,0,NA,NA,NA,NA,NA
ENSMUSG00000113764,0,NA,NA,NA,NA,NA
ENSMUSG00000101067,0.082890261,-0.808329234,4.27958794,-0.188880155,0.850186748,NA
ENSMUSG00000036144,40.79316761,-0.795561295,0.317364372,-2.506775699,0.0121838,0.083163651
ENSMUSG00000050103,18.88923271,-0.822311282,0.395546878,-2.078922443,0.03762448,0.160287411
ENSMUSG00000113005,0,NA,NA,NA,NA,NA
ENSMUSG00000114007,0,NA,NA,NA,NA,NA
ENSMUSG00000036095,0.626566222,1.171000789,2.145969807,0.545674401,0.585289771,NA
ENSMUSG00000113154,0,NA,NA,NA,NA,NA
ENSMUSG00000113608,0,NA,NA,NA,NA,NA
ENSMUSG00000113941,0,NA,NA,NA,NA,NA
ENSMUSG00000113248,0,NA,NA,NA,NA,NA
ENSMUSG00000112967,0,NA,NA,NA,NA,NA
ENSMUSG00000113968,0,NA,NA,NA,NA,NA
ENSMUSG00000113520,0.185708993,-0.23129343,4.27958794,-0.054045724,0.956898735,NA
ENSMUSG00000004151,2581.968114,-0.046615732,0.141626655,-0.329145186,0.742045952,0.861360177
ENSMUSG00000113229,0.233536376,0.922871974,3.082936899,0.299348318,0.764674292,NA
ENSMUSG00000113933,0,NA,NA,NA,NA,NA
ENSMUSG00000113108,0.04482385,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000113092,0,NA,NA,NA,NA,NA
ENSMUSG00000113266,0,NA,NA,NA,NA,NA
ENSMUSG00000113272,0,NA,NA,NA,NA,NA
ENSMUSG00000113896,0,NA,NA,NA,NA,NA
ENSMUSG00000114079,0,NA,NA,NA,NA,NA
ENSMUSG00000077700,0,NA,NA,NA,NA,NA
ENSMUSG00000113343,0,NA,NA,NA,NA,NA
ENSMUSG00000113384,0,NA,NA,NA,NA,NA
ENSMUSG00000077269,0,NA,NA,NA,NA,NA
ENSMUSG00000113277,0.344101153,0.34581256,2.243656798,0.154128992,0.877508029,NA
ENSMUSG00000113761,0,NA,NA,NA,NA,NA
ENSMUSG00000113874,0,NA,NA,NA,NA,NA
ENSMUSG00000114147,17.2833104,0.405558573,0.543629985,0.746019506,0.455655632,0.664771282
ENSMUSG00000047446,327.4381882,-0.414354696,0.193733976,-2.138781773,0.032453346,0.147574659
ENSMUSG00000086315,0.178266153,1.430954124,4.266150696,0.335420435,0.737307955,NA
ENSMUSG00000002565,91.62795456,-0.182441952,0.253080641,-0.720884663,0.47098048,0.677090639
ENSMUSG00000071342,4.411982731,-1.474409292,0.784926186,-1.878405026,0.060325779,NA
ENSMUSG00000090387,1.378680525,-1.386175139,1.289094906,-1.075308833,0.282236483,NA
ENSMUSG00000001627,1717.081063,-0.178316334,0.11589197,-1.538642704,0.123891547,0.316793454
ENSMUSG00000090582,27.76327626,-0.214986791,0.318325742,-0.67536728,0.499442448,0.70021088
ENSMUSG00000089371,0.196181424,-1.442507663,4.275754313,-0.337369165,0.735838626,NA
ENSMUSG00000035983,4.797466587,0.424806901,0.749833644,0.566534864,0.57103024,NA
ENSMUSG00000113181,0.185509579,1.558781387,3.825320257,0.407490428,0.683647823,NA
ENSMUSG00000055917,335.0943537,0.039674095,0.138079205,0.28732853,0.773860779,0.880873798
ENSMUSG00000035954,711.6203931,-0.200591387,0.159926716,-1.254270658,0.209743645,0.431419263
ENSMUSG00000113435,0,NA,NA,NA,NA,NA
ENSMUSG00000113510,6.989115855,0.400881216,0.472403176,0.848599748,0.396104047,NA
ENSMUSG00000113337,0,NA,NA,NA,NA,NA
ENSMUSG00000114166,0,NA,NA,NA,NA,NA
ENSMUSG00000114130,0,NA,NA,NA,NA,NA
ENSMUSG00000056899,32.35130234,-0.060015542,0.292773682,-0.204989539,0.837580298,0.917172151
ENSMUSG00000113994,0.173598422,-0.231288913,4.27958794,-0.054044669,0.956899576,NA
ENSMUSG00000113086,0.450241868,0.822532556,2.158573957,0.381053683,0.703163415,NA
ENSMUSG00000119635,0.057866141,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000113454,1.022336038,-2.253821633,1.626962114,-1.385294478,0.165962441,NA
ENSMUSG00000113516,0.196638929,-0.774152701,3.765823045,-0.205573308,0.837124229,NA
ENSMUSG00000036295,261.0637753,0.809327131,0.296481139,2.729776107,0.006337735,0.056608167
ENSMUSG00000113766,0.526623825,1.72128608,2.413702486,0.713131005,0.475764695,NA
ENSMUSG00000113438,0,NA,NA,NA,NA,NA
ENSMUSG00000113105,0.115732281,-0.231282958,4.27958794,-0.054043277,0.956900684,NA
ENSMUSG00000113370,0.906000796,-0.33400181,1.798199655,-0.185742339,0.852646824,NA
ENSMUSG00000113979,0.051441337,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000113420,0.046143772,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000113989,0,NA,NA,NA,NA,NA
ENSMUSG00000112898,0.046766249,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000112407,0,NA,NA,NA,NA,NA
ENSMUSG00000112904,0,NA,NA,NA,NA,NA
ENSMUSG00000065004,0,NA,NA,NA,NA,NA
ENSMUSG00000112844,0,NA,NA,NA,NA,NA
ENSMUSG00000112258,0,NA,NA,NA,NA,NA
ENSMUSG00000118947,0,NA,NA,NA,NA,NA
ENSMUSG00000111960,0.154767561,-0.808334518,4.27958794,-0.18888139,0.85018578,NA
ENSMUSG00000112038,0.128842011,-1.442495077,4.275754454,-0.337366211,0.735840853,NA
ENSMUSG00000111920,0.800863445,1.481350253,1.840485846,0.804869136,0.4208952,NA
ENSMUSG00000014905,643.4287662,-0.108298297,0.103902987,-1.042302059,0.297271658,0.525673662
ENSMUSG00000093618,0,NA,NA,NA,NA,NA
ENSMUSG00000112547,1.347347014,-2.046699702,1.383629869,-1.479224862,0.139080227,NA
ENSMUSG00000036257,1130.047333,0.069061836,0.142695844,0.483979309,0.628400553,0.790590526
ENSMUSG00000112795,23.52006982,0.458634676,0.252936425,1.813240919,0.069794671,0.228323587
ENSMUSG00000020598,127.4931235,-0.322623352,0.187472727,-1.720908194,0.085267484,0.256113001
ENSMUSG00000112056,0.41608424,-0.808342011,2.4237703,-0.33350603,0.738752338,NA
ENSMUSG00000112448,0.175942521,0.345779289,4.27958794,0.080797332,0.93560313,NA
ENSMUSG00000112823,8.796206241,-0.097643462,0.479468291,-0.203649468,0.838627433,0.917742229
ENSMUSG00000046314,26.44972652,-1.718966843,0.528347004,-3.253480816,0.001140004,0.020339295
ENSMUSG00000081636,0,NA,NA,NA,NA,NA
ENSMUSG00000086012,0,NA,NA,NA,NA,NA
ENSMUSG00000112112,1.319875847,0.384953053,1.058009039,0.363846658,0.715972519,NA
ENSMUSG00000088852,0,NA,NA,NA,NA,NA
ENSMUSG00000119407,0,NA,NA,NA,NA,NA
ENSMUSG00000092404,0,NA,NA,NA,NA,NA
ENSMUSG00000112054,0.452713774,-0.852448417,2.456921309,-0.346957965,0.728622899,NA
ENSMUSG00000112768,0,NA,NA,NA,NA,NA
ENSMUSG00000112604,0,NA,NA,NA,NA,NA
ENSMUSG00000112859,0,NA,NA,NA,NA,NA
ENSMUSG00000064800,0,NA,NA,NA,NA,NA
ENSMUSG00000112915,0,NA,NA,NA,NA,NA
ENSMUSG00000112088,0,NA,NA,NA,NA,NA
ENSMUSG00000112811,0.046766249,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000112174,0.128842011,-1.442495077,4.275754454,-0.337366211,0.735840853,NA
ENSMUSG00000112410,0.583028585,-1.639425353,2.740156618,-0.598296222,0.549642297,NA
ENSMUSG00000112169,0.554032635,-0.301075912,2.171974623,-0.138618522,0.889751606,NA
ENSMUSG00000021047,417.9700888,-0.068160333,0.171743937,-0.396871843,0.691461968,0.8296728
ENSMUSG00000112358,63.34272556,0.296926139,0.284258466,1.044563926,0.29622456,0.524357435
ENSMUSG00000112420,0.431137638,0.54906339,2.783046882,0.197288588,0.843601709,NA
ENSMUSG00000112483,1.5132751,1.930548109,1.1331501,1.70370025,0.088437101,NA
ENSMUSG00000104308,0,NA,NA,NA,NA,NA
ENSMUSG00000112215,0,NA,NA,NA,NA,NA
ENSMUSG00000112232,0,NA,NA,NA,NA,NA
ENSMUSG00000112908,1.558278102,0.137783682,1.10533506,0.124653317,0.900798016,NA
ENSMUSG00000111984,0.04482385,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000112085,0,NA,NA,NA,NA,NA
ENSMUSG00000091277,44.86172638,0.694312278,0.259622385,2.674315924,0.007488187,0.062260161
ENSMUSG00000112005,0,NA,NA,NA,NA,NA
ENSMUSG00000108639,0,NA,NA,NA,NA,NA
ENSMUSG00001118661,0,NA,NA,NA,NA,NA
ENSMUSG00000098099,3.024148273,0.431372443,0.838302384,0.514578571,0.606847543,NA
ENSMUSG00000112651,0,NA,NA,NA,NA,NA
ENSMUSG00000112763,2.134798705,0.159792552,0.962785437,0.165969017,0.868181333,NA
ENSMUSG00000020950,832.1164791,0.461047033,0.159162516,2.896706116,0.003771028,0.041493291
ENSMUSG00000089922,22.33311598,0.357952303,0.350834757,1.020287459,0.307592149,0.536136127
ENSMUSG00000104861,179.9316966,0.240513469,0.165135738,1.456459225,0.145265713,0.347446056
ENSMUSG00000112486,0.747913978,1.590453649,1.746968315,0.910407839,0.362607465,NA
ENSMUSG00000100844,0.193681682,-1.038047922,4.272222208,-0.242976107,0.808023907,NA
ENSMUSG00000112079,0,NA,NA,NA,NA,NA
ENSMUSG00000089025,0,NA,NA,NA,NA,NA
ENSMUSG00000112605,3.190223765,-1.928018135,0.796626762,-2.420227674,0.015510792,NA
ENSMUSG00000098219,4.523098814,-0.715861593,0.692477095,-1.033769345,0.301244006,NA
ENSMUSG00000112353,0,NA,NA,NA,NA,NA
ENSMUSG00000002688,172.4504335,0.466334095,0.164568058,2.833685347,0.004601462,0.047167108
ENSMUSG00000112372,0.128842011,-1.442495077,4.275754454,-0.337366211,0.735840853,NA
ENSMUSG00000112154,0,NA,NA,NA,NA,NA
ENSMUSG00000112685,0.046143772,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000111986,0,NA,NA,NA,NA,NA
ENSMUSG00000112926,16.80386438,-0.317245142,0.331551246,-0.956851004,0.338642464,0.567076756
ENSMUSG00000046620,0.614597454,-2.637987957,2.62128312,-1.006372771,0.314236287,NA
ENSMUSG00000035293,1041.635875,0.340691962,0.159252899,2.13931403,0.032410244,0.147481088
ENSMUSG00000020952,845.4231804,0.06003796,0.141078645,0.425563773,0.670425743,0.81723704
ENSMUSG00000111959,0,NA,NA,NA,NA,NA
ENSMUSG00000020953,36.51619306,-0.786838834,1.10691032,-0.710842441,0.477181877,0.682606129
ENSMUSG00000020954,1204.593026,0.254413143,0.182093168,1.397159191,0.162365706,0.369224219
ENSMUSG00000020955,250.1111845,-0.223321973,0.170843523,-1.307172604,0.191154098,0.407113507
ENSMUSG00000089346,0.476943111,1.41246237,2.7769764,0.508633192,0.611009359,NA
ENSMUSG00000035247,4173.61938,0.345436226,0.194777072,1.773495322,0.076146666,0.239778376
ENSMUSG00000112746,0.073287878,-1.299369164,4.277427044,-0.303773542,0.761300425,NA
ENSMUSG00000035181,1042.591347,0.285288996,0.141835877,2.011402204,0.044282991,0.176591554
ENSMUSG00000020956,242.2545891,0.126054432,0.124420116,1.013135464,0.310995461,0.538832682
ENSMUSG00000112064,2.499611595,-0.053867489,1.00842345,-0.053417529,0.957399239,NA
ENSMUSG00000035148,7.755394119,0.098505893,0.682163362,0.144402205,0.885182876,NA
ENSMUSG00000112063,0.763775862,-2.944732712,2.010574967,-1.46462219,0.143024024,NA
ENSMUSG00000035142,104.9790522,0.196304067,0.189658099,1.035041834,0.300649375,0.529215014
ENSMUSG00000112139,0,NA,NA,NA,NA,NA
ENSMUSG00000111982,0.043597991,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000112437,0.224554222,-2.422104357,4.241422508,-0.571059439,0.567959352,NA
ENSMUSG00000035133,1073.01737,0.200599402,0.201885608,0.99362904,0.320403501,0.5483269
ENSMUSG00000100315,0,NA,NA,NA,NA,NA
ENSMUSG00000119273,0.04444768,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000119013,0,NA,NA,NA,NA,NA
ENSMUSG00000112412,0,NA,NA,NA,NA,NA
ENSMUSG00000061603,36.865873,-0.574658329,0.318124037,-1.806397075,0.070856338,0.230261469
ENSMUSG00000112251,0,NA,NA,NA,NA,NA
ENSMUSG00000119139,0,NA,NA,NA,NA,NA
ENSMUSG00000021010,30.79932604,1.106265653,0.380830322,2.904878074,0.003673962,0.040866632
ENSMUSG00000113179,0.149298867,-0.23128821,4.27958794,-0.054044505,0.956899707,NA
ENSMUSG00000099407,0,NA,NA,NA,NA,NA
ENSMUSG00000112549,0.101339722,-0.231282925,4.27958794,-0.05404327,0.95690069,NA
ENSMUSG00000035105,716.0278637,-0.685752296,0.212123233,-3.232801453,0.001225827,0.021147534
ENSMUSG00000112821,0,NA,NA,NA,NA,NA
ENSMUSG00000064605,0,NA,NA,NA,NA,NA
ENSMUSG00000112705,0.249168207,1.418579589,4.26687441,0.332463404,0.739539369,NA
ENSMUSG00000113970,0,NA,NA,NA,NA,NA
ENSMUSG00000112053,0,NA,NA,NA,NA,NA
ENSMUSG00000112204,0.355028904,1.386109703,3.292755334,0.420957394,0.673786194,NA
ENSMUSG00000114047,0.036643939,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000113947,0,NA,NA,NA,NA,NA
ENSMUSG00000112145,3.843575194,1.04959577,0.860250437,1.220104897,0.222425112,NA
ENSMUSG00000044408,1292.20252,0.046811166,0.136332691,0.343359803,0.731327796,0.8563225
ENSMUSG00000106344,0,NA,NA,NA,NA,NA
ENSMUSG00000113096,0.550717725,0.262844198,2.148765849,0.122323332,0.902642955,NA
ENSMUSG00000054302,623.4678755,-0.273670699,0.12538082,-2.18271582,0.029056744,0.138365434
ENSMUSG00000113392,2.065183598,0.651628892,1.511670621,0.431065394,0.666420822,NA
